"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12093","Okeechobee","Florida","US","2020-01-22","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-23","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-24","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-25","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-26","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-27","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-28","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-29","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-30","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-01-31","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-01","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-02","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-03","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-04","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-05","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-06","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-07","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-08","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-09","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-10","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-11","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-12","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-13","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-14","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-15","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-16","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-17","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-18","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-19","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-20","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-21","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-22","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-23","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-24","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-25","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-26","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-27","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-28","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-02-29","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-01","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-02","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-03","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-04","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-05","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-06","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-07","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-08","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-09","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-10","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-11","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-12","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-13","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-14","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-15","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-16","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-17","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-18","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-19","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-20","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-21","27.3863362","-80.88944347","NA","NA","NA","NA","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-22","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-23","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-24","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-25","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-26","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-27","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-28","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-29","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
"12093","Okeechobee","Florida","US","2020-03-30","27.3863362","-80.88944347","0","0","0","0","Okeechobee, Florida, US"
