"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12061","Indian River","Florida","US","2020-01-22","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-23","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-24","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-25","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-26","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-27","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-28","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-29","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-30","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-01-31","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-01","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-02","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-03","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-04","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-05","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-06","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-07","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-08","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-09","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-10","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-11","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-12","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-13","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-14","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-15","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-16","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-17","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-18","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-19","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-20","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-21","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-22","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-23","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-24","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-25","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-26","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-27","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-28","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-02-29","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-01","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-02","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-03","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-04","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-05","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-06","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-07","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-08","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-09","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-10","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-11","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-12","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-13","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-14","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-15","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-16","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-17","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-18","27.69308961","-80.60556721","0","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-19","27.69308961","-80.60556721","1","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-20","27.69308961","-80.60556721","1","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-21","27.69308961","-80.60556721","5","0","NA","NA","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-22","27.69308961","-80.60556721","8","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-23","27.69308961","-80.60556721","10","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-24","27.69308961","-80.60556721","11","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-25","27.69308961","-80.60556721","12","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-26","27.69308961","-80.60556721","13","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-27","27.69308961","-80.60556721","14","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-28","27.69308961","-80.60556721","16","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-29","27.69308961","-80.60556721","17","0","0","0","Indian River, Florida, US"
"12061","Indian River","Florida","US","2020-03-30","27.69308961","-80.60556721","24","0","0","0","Indian River, Florida, US"
